Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-06 07:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.52,626.84,1.6,0.0,eia.gov,false,
2023-01-06 08:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.34,624.33,1.87,0.0,eia.gov,false,
2023-01-06 09:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.12,622.9,2.07,0.0,eia.gov,false,
2023-01-06 10:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.5,621.94,2.48,0.0,eia.gov,false,
2023-01-06 11:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.89,621.1,2.74,0.05,eia.gov,false,
2023-01-06 12:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.4,629.52,2.09,0.09,eia.gov,false,
2023-01-06 13:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.68,629.97,1.92,0.79,eia.gov,false,
2023-01-06 14:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.93,625.53,2.61,1.66,eia.gov,false,
2023-01-06 15:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.53,627.05,2.82,1.8,eia.gov,false,
2023-01-06 16:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.19,626.7,2.81,1.8,eia.gov,false,
2023-01-06 17:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,511.03,631.3,2.07,1.54,eia.gov,false,
2023-01-06 18:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.57,629.71,2.13,1.59,eia.gov,false,
2023-01-06 19:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.64,627.52,2.33,1.82,eia.gov,false,
2023-01-06 20:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.7,627.67,2.22,1.79,eia.gov,false,
2023-01-06 21:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,512.66,633.43,1.46,1.07,eia.gov,false,
2023-01-06 22:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,516.08,637.43,0.92,0.17,eia.gov,false,
2023-01-06 23:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,512.45,633.53,1.04,0.05,eia.gov,false,
2023-01-07 00:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,512.47,633.55,1.04,0.05,eia.gov,false,
2023-01-07 01:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,512.44,633.39,1.2,0.04,eia.gov,false,
2023-01-07 02:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,511.15,631.65,1.69,0.03,eia.gov,false,
2023-01-07 03:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,511.33,631.62,1.94,0.02,eia.gov,false,
