Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-07 09:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,848.97,950.45,0.02,0.0,eia.gov,false,
2023-01-07 10:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,851.47,952.86,0.02,0.0,eia.gov,false,
2023-01-07 11:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,864.52,965.36,0.0,0.0,eia.gov,false,
2023-01-07 12:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,866.56,967.31,0.0,0.0,eia.gov,false,
2023-01-07 13:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,840.31,942.12,0.0,0.0,eia.gov,false,
2023-01-07 14:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,855.96,956.84,0.28,0.28,eia.gov,false,
2023-01-07 15:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,875.54,975.77,0.15,0.15,eia.gov,false,
2023-01-07 16:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,870.11,970.64,0.07,0.07,eia.gov,false,
2023-01-07 17:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,871.83,972.04,0.32,0.32,eia.gov,false,
2023-01-07 18:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,867.76,967.88,0.56,0.56,eia.gov,false,
2023-01-07 19:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,858.54,958.95,0.64,0.63,eia.gov,false,
2023-01-07 20:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,856.83,957.2,0.74,0.74,eia.gov,false,
2023-01-07 21:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,843.8,944.76,0.71,0.69,eia.gov,false,
2023-01-07 22:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,836.21,938.14,0.1,0.09,eia.gov,false,
2023-01-07 23:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,832.01,934.21,0.03,0.0,eia.gov,false,
2023-01-08 00:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,826.35,928.78,0.03,0.0,eia.gov,false,
2023-01-08 01:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,835.4,937.47,0.04,0.0,eia.gov,false,
2023-01-08 02:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,831.8,933.99,0.01,0.0,eia.gov,false,
2023-01-08 03:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,844.12,945.8,0.01,0.0,eia.gov,false,
2023-01-08 04:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,842.76,944.48,0.0,0.0,eia.gov,false,
2023-01-08 05:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,842.13,943.87,0.0,0.0,eia.gov,false,
2023-01-08 06:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,844.99,946.62,0.0,0.0,eia.gov,false,
2023-01-08 07:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,862.59,963.53,0.01,0.0,eia.gov,false,
2023-01-08 08:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,852.6,953.94,0.01,0.0,eia.gov,false,
2023-01-08 09:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,855.72,956.93,0.02,0.0,eia.gov,false,
2023-01-08 10:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,857.97,959.09,0.01,0.0,eia.gov,false,
2023-01-08 11:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,852.94,954.26,0.01,0.0,eia.gov,false,
2023-01-08 12:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,851.48,952.84,0.01,0.01,eia.gov,false,
2023-01-08 13:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,856.05,957.21,0.02,0.02,eia.gov,false,
2023-01-08 14:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,850.25,951.16,0.48,0.47,eia.gov,false,
2023-01-08 15:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,855.12,955.13,1.17,1.15,eia.gov,false,
2023-01-08 16:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,848.15,948.21,1.39,1.37,eia.gov,false,
2023-01-08 17:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,850.75,950.57,1.52,1.5,eia.gov,false,
2023-01-08 18:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,842.21,942.5,1.39,1.37,eia.gov,false,
2023-01-08 19:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,845.34,945.2,1.68,1.66,eia.gov,false,
2023-01-08 20:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,846.11,945.92,1.7,1.67,eia.gov,false,
2023-01-08 21:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,831.19,932.32,1.03,1.0,eia.gov,false,
2023-01-08 22:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,825.36,927.67,0.22,0.16,eia.gov,false,
2023-01-08 23:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,812.53,915.52,0.08,0.01,eia.gov,false,
2023-01-09 00:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,819.22,921.96,0.09,0.01,eia.gov,false,
2023-01-09 01:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,831.83,934.07,0.07,0.01,eia.gov,false,
2023-01-09 02:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,843.38,945.17,0.05,0.01,eia.gov,false,
2023-01-09 03:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,882.69,982.89,0.04,0.0,eia.gov,false,
2023-01-09 04:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,890.03,989.96,0.08,0.01,eia.gov,false,
2023-01-09 05:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,884.24,984.4,0.12,0.01,eia.gov,false,
2023-01-09 06:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,891.0,990.9,0.09,0.01,eia.gov,false,
2023-01-09 07:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,895.96,995.64,0.09,0.01,eia.gov,false,
2023-01-09 08:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,900.91,1000.37,0.09,0.01,eia.gov,false,
2023-01-09 09:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,898.57,998.12,0.09,0.01,eia.gov,false,
2023-01-09 10:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,887.37,987.36,0.08,0.01,eia.gov,false,
2023-01-09 11:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,864.88,965.77,0.05,0.0,eia.gov,false,
2023-01-09 12:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,839.65,941.48,0.1,0.07,eia.gov,false,
2023-01-09 13:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,841.94,942.84,0.88,0.83,eia.gov,false,
2023-01-09 14:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,841.6,941.95,1.37,1.33,eia.gov,false,
2023-01-09 15:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,844.08,944.39,1.3,1.26,eia.gov,false,
2023-01-09 16:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,849.02,948.87,1.54,1.5,eia.gov,false,
